id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S02053,0,0,0.8,0.2,0,0.2,0.2,0,0.6,0,0,0.26745328,0.27089745
S02054,0,0,0.8,0.2,0,0.6,0.2,0.2,0,0,0,0.7343569,0.38737795
S02055,0,0,0.8,0.2,0,0.6,0,0.2,0.2,0,0,0.72913903,0.3759719
S02056,0,0,0.8,0.2,0,0.6,0.2,0,0.2,0,0,0.72736186,0.39607996
S02057,0,0,0.8,0.2,0,0,0.4,0.4,0.2,0,0,0.40399736,0.5998551
S02058,0,0,0.8,0.2,0,0,0.2,0.4,0.4,0,0,0.3477246,0.52938294
S02059,0,0,0.8,0.2,0,0,0.4,0.2,0.4,0,0,0.4112804,0.5150183
S02060,0,0,0.8,0.2,0,0.2,0.4,0.4,0,0,0,0.47019547,0.5837403
S02061,0,0,0.8,0.2,0,0.2,0,0.4,0.4,0,0,0.25245166,0.5062753
S02062,0,0,0.8,0.2,0,0.2,0.4,0,0.4,0,0,0.5021807,0.43881956
S02063,0,0,0.8,0.2,0,0.4,0.2,0.4,0,0,0,0.5548724,0.49701166
S02064,0,0,0.8,0.2,0,0.4,0.4,0.2,0,0,0,0.74658257,0.45266742
S02065,0,0,0.8,0.2,0,0.4,0,0.4,0.2,0,0,0.5444529,0.48084813
S02066,0,0,0.8,0.2,0,0.4,0.4,0,0.2,0,0,0.7355283,0.44977134
S02067,0,0,0.8,0.2,0,0.4,0,0.2,0.4,0,0,0.5973842,0.36913413
S02068,0,0,0.8,0.2,0,0.4,0.2,0,0.4,0,0,0.6156455,0.36343879
S02069,0,0,0,0.2,0.8,0,0.2,0.6,0.2,0,0,0.29401675,0.5873197
S02070,0,0,0,0.2,0.8,0,0.6,0.2,0.2,0,0,0.6013732,0.68932134
S02071,0,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0,0.15909591,0.36693364
S02072,0,0,0,0.2,0.8,0.2,0.2,0.6,0,0,0,0.2856085,0.59524816
S02073,0,0,0,0.2,0.8,0.2,0.6,0.2,0,0,0,0.59846604,0.67723465
S02074,0,0,0,0.2,0.8,0.2,0,0.6,0.2,0,0,0.27512726,0.58675236
S02075,0,0,0,0.2,0.8,0.2,0.6,0,0.2,0,0,0.6097322,0.68377674
S02076,0,0,0,0.2,0.8,0.2,0,0.2,0.6,0,0,0.15962443,0.3787971
S02077,0,0,0,0.2,0.8,0.2,0.2,0,0.6,0,0,0.15263666,0.3599668
S02078,0,0,0,0.2,0.8,0.6,0.2,0.2,0,0,0,0.7965249,0.43186897
S02079,0,0,0,0.2,0.8,0.6,0,0.2,0.2,0,0,0.7903787,0.42158225
S02080,0,0,0,0.2,0.8,0.6,0.2,0,0.2,0,0,0.8037799,0.44500566
S02081,0,0,0,0.2,0.8,0,0.4,0.4,0.2,0,0,0.44581935,0.6450739
S02082,0,0,0,0.2,0.8,0,0.2,0.4,0.4,0,0,0.2953778,0.55561334
S02083,0,0,0,0.2,0.8,0,0.4,0.2,0.4,0,0,0.4683544,0.5151411
S02084,0,0,0,0.2,0.8,0.2,0.4,0.4,0,0,0,0.4576514,0.64797217
S02085,0,0,0,0.2,0.8,0.2,0,0.4,0.4,0,0,0.28118983,0.55192745
S02086,0,0,0,0.2,0.8,0.2,0.4,0,0.4,0,0,0.48535287,0.4950012
S02087,0,0,0,0.2,0.8,0.4,0.2,0.4,0,0,0,0.61661154,0.5100327
S02088,0,0,0,0.2,0.8,0.4,0.4,0.2,0,0,0,0.7851673,0.51781154
S02089,0,0,0,0.2,0.8,0.4,0,0.4,0.2,0,0,0.54354364,0.43466797
S02090,0,0,0,0.2,0.8,0.4,0.4,0,0.2,0,0,0.7890087,0.49837986
S02091,0,0,0,0.2,0.8,0.4,0,0.2,0.4,0,0,0.5449182,0.40933782
S02092,0,0,0,0.2,0.8,0.4,0.2,0,0.4,0,0,0.6724439,0.40097636
S02093,0,0.2,0,0.8,0,0,0.2,0.6,0,0.2,0,0.33929676,0.8782788
S02094,0,0.2,0,0.8,0,0,0.6,0.2,0,0.2,0,0.5883526,0.9135516
S02095,0,0.2,0,0.8,0,0,0.2,0.6,0.2,0,0,0.3326588,0.90350586
S02096,0,0.2,0,0.8,0,0,0.6,0.2,0.2,0,0,0.60155886,0.91133904
S02097,0,0.2,0,0.8,0,0,0,0.6,0.2,0.2,0,0.3423383,0.8957936
S02098,0,0.2,0,0.8,0,0,0.6,0,0.2,0.2,0,0.5846683,0.9038519
S02099,0,0.2,0,0.8,0,0,0.2,0.2,0.6,0,0,0.40164343,0.961512
S02100,0,0.2,0,0.8,0,0,0,0.2,0.6,0.2,0,0.40950447,0.9506614
S02101,0,0.2,0,0.8,0,0,0.2,0,0.6,0.2,0,0.4201859,0.951317
S02102,0,0.2,0,0.8,0,0.2,0.2,0.6,0,0,0,0.31954145,0.87854004
S02103,0,0.2,0,0.8,0,0.2,0.6,0.2,0,0,0,0.5945401,0.927636
S02104,0,0.2,0,0.8,0,0.2,0,0.6,0,0.2,0,0.3306227,0.8848746
S02105,0,0.2,0,0.8,0,0.2,0.6,0,0,0.2,0,0.5749164,0.9210051
S02106,0,0.2,0,0.8,0,0.2,0,0.6,0.2,0,0,0.32198787,0.89655906
S02107,0,0.2,0,0.8,0,0.2,0.6,0,0.2,0,0,0.5830982,0.92996734
S02108,0,0.2,0,0.8,0,0.2,0,0.2,0.6,0,0,0.41384974,0.97240657
S02109,0,0.2,0,0.8,0,0.2,0.2,0,0.6,0,0,0.42576665,0.97821116
S02110,0,0.2,0,0.8,0,0.2,0,0,0.6,0.2,0,0.4259449,0.96216094
S02111,0,0.2,0,0.8,0,0.6,0.2,0.2,0,0,0,0.5178137,0.98679227
S02112,0,0.2,0,0.8,0,0.6,0,0.2,0,0.2,0,0.50633,0.98063874
S02113,0,0.2,0,0.8,0,0.6,0.2,0,0,0.2,0,0.5133605,0.9703065
S02114,0,0.2,0,0.8,0,0.6,0,0.2,0.2,0,0,0.49453732,0.9948811
S02115,0,0.2,0,0.8,0,0.6,0.2,0,0.2,0,0,0.48489964,0.9898255
S02116,0,0.2,0,0.8,0,0.6,0,0,0.2,0.2,0,0.492481,0.9779506
S02117,0,0.2,0,0.8,0,0,0.4,0.4,0,0.2,0,0.3954933,0.8824052
S02118,0,0.2,0,0.8,0,0,0.2,0.4,0,0.4,0,0.3652355,0.88220173
S02119,0,0.2,0,0.8,0,0,0.4,0.2,0,0.4,0,0.55609745,0.90556157
S02120,0,0.2,0,0.8,0,0,0.4,0.4,0.2,0,0,0.4098151,0.8852997
S02121,0,0.2,0,0.8,0,0,0,0.4,0.2,0.4,0,0.36036175,0.89347476
S02122,0,0.2,0,0.8,0,0,0.4,0,0.2,0.4,0,0.5466582,0.9063803
S02123,0,0.2,0,0.8,0,0,0.2,0.4,0.4,0,0,0.36268833,0.9336882
S02124,0,0.2,0,0.8,0,0,0.4,0.2,0.4,0,0,0.515241,0.9124217
S02125,0,0.2,0,0.8,0,0,0,0.4,0.4,0.2,0,0.36060494,0.922546
S02126,0,0.2,0,0.8,0,0,0.4,0,0.4,0.2,0,0.52514213,0.9103784
S02127,0,0.2,0,0.8,0,0,0,0.2,0.4,0.4,0,0.43279126,0.9328711
S02128,0,0.2,0,0.8,0,0,0.2,0,0.4,0.4,0,0.44181594,0.9324523
S02129,0,0.2,0,0.8,0,0.2,0.4,0.4,0,0,0,0.40484118,0.895281
S02130,0,0.2,0,0.8,0,0.2,0,0.4,0,0.4,0,0.37163025,0.88825244
S02131,0,0.2,0,0.8,0,0.2,0.4,0,0,0.4,0,0.5566706,0.9166968
S02132,0,0.2,0,0.8,0,0.2,0,0.4,0.4,0,0,0.3746992,0.932478
S02133,0,0.2,0,0.8,0,0.2,0.4,0,0.4,0,0,0.52194405,0.9265269
S02134,0,0.2,0,0.8,0,0.2,0,0,0.4,0.4,0,0.44526574,0.94370943
S02135,0,0.2,0,0.8,0,0.4,0.2,0.4,0,0,0,0.40017483,0.9096363
S02136,0,0.2,0,0.8,0,0.4,0.4,0.2,0,0,0,0.55215544,0.95532835
S02137,0,0.2,0,0.8,0,0.4,0,0.4,0,0.2,0,0.38880348,0.9039198
S02138,0,0.2,0,0.8,0,0.4,0.4,0,0,0.2,0,0.55247724,0.944139
S02139,0,0.2,0,0.8,0,0.4,0,0.2,0,0.4,0,0.490229,0.9465367
S02140,0,0.2,0,0.8,0,0.4,0.2,0,0,0.4,0,0.49836814,0.95116144
S02141,0,0.2,0,0.8,0,0.4,0,0.4,0.2,0,0,0.39104524,0.92170906
S02142,0,0.2,0,0.8,0,0.4,0.4,0,0.2,0,0,0.5402875,0.95007455
S02143,0,0.2,0,0.8,0,0.4,0,0,0.2,0.4,0,0.48200256,0.95379883
S02144,0,0.2,0,0.8,0,0.4,0,0.2,0.4,0,0,0.450085,0.9822341
S02145,0,0.2,0,0.8,0,0.4,0.2,0,0.4,0,0,0.46035004,0.9843901
S02146,0,0.2,0,0.8,0,0.4,0,0,0.4,0.2,0,0.45795247,0.9706471
S02147,0,0,0.2,0.8,0,0,0.2,0.6,0,0.2,0,0.33914044,0.8782686
S02148,0,0,0.2,0.8,0,0,0.6,0.2,0,0.2,0,0.5885558,0.913383
S02149,0,0,0.2,0.8,0,0,0.2,0.6,0.2,0,0,0.332619,0.9034351
S02150,0,0,0.2,0.8,0,0,0.6,0.2,0.2,0,0,0.60165286,0.91106004
S02151,0,0,0.2,0.8,0,0,0,0.6,0.2,0.2,0,0.34227046,0.89580315
S02152,0,0,0.2,0.8,0,0,0.6,0,0.2,0.2,0,0.58495426,0.903604
S02153,0,0,0.2,0.8,0,0,0.2,0.2,0.6,0,0,0.401651,0.9615095
S02154,0,0,0.2,0.8,0,0,0,0.2,0.6,0.2,0,0.40951288,0.9506704
S02155,0,0,0.2,0.8,0,0,0.2,0,0.6,0.2,0,0.4202044,0.9512982
S02156,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0,0,0.3192541,0.8783074
S02157,0,0,0.2,0.8,0,0.2,0.6,0.2,0,0,0,0.5946193,0.9274278
S02158,0,0,0.2,0.8,0,0.2,0,0.6,0,0.2,0,0.33049172,0.8848544
S02159,0,0,0.2,0.8,0,0.2,0.6,0,0,0.2,0,0.575088,0.92086446
S02160,0,0,0.2,0.8,0,0.2,0,0.6,0.2,0,0,0.32194468,0.8964754
S02161,0,0,0.2,0.8,0,0.2,0.6,0,0.2,0,0,0.5832208,0.9297757
S02162,0,0,0.2,0.8,0,0.2,0,0.2,0.6,0,0,0.4138451,0.9724046
S02163,0,0,0.2,0.8,0,0.2,0.2,0,0.6,0,0,0.42576444,0.9782137
S02164,0,0,0.2,0.8,0,0.2,0,0,0.6,0.2,0,0.42594945,0.96216565
S02165,0,0,0.2,0.8,0,0.6,0.2,0.2,0,0,0,0.5178151,0.98678255
S02166,0,0,0.2,0.8,0,0.6,0,0.2,0,0.2,0,0.5063333,0.98063743
S02167,0,0,0.2,0.8,0,0.6,0.2,0,0,0.2,0,0.5133677,0.9703011
S02168,0,0,0.2,0.8,0,0.6,0,0.2,0.2,0,0,0.49453664,0.9948749
S02169,0,0,0.2,0.8,0,0.6,0.2,0,0.2,0,0,0.48490578,0.9898128
S02170,0,0,0.2,0.8,0,0.6,0,0,0.2,0.2,0,0.49247766,0.9779429
S02171,0,0,0.2,0.8,0,0,0.4,0.4,0,0.2,0,0.3953947,0.882342
S02172,0,0,0.2,0.8,0,0,0.2,0.4,0,0.4,0,0.36522275,0.88224727
S02173,0,0,0.2,0.8,0,0,0.4,0.2,0,0.4,0,0.5560913,0.9055196
S02174,0,0,0.2,0.8,0,0,0.4,0.4,0.2,0,0,0.4096387,0.8851986
S02175,0,0,0.2,0.8,0,0,0,0.4,0.2,0.4,0,0.36033475,0.8934837
S02176,0,0,0.2,0.8,0,0,0.4,0,0.2,0.4,0,0.5466215,0.90634406
S02177,0,0,0.2,0.8,0,0,0.2,0.4,0.4,0,0,0.3625971,0.9336917
S02178,0,0,0.2,0.8,0,0,0.4,0.2,0.4,0,0,0.51510125,0.91221803
S02179,0,0,0.2,0.8,0,0,0,0.4,0.4,0.2,0,0.3604892,0.92255
S02180,0,0,0.2,0.8,0,0,0.4,0,0.4,0.2,0,0.5250074,0.91013736
S02181,0,0,0.2,0.8,0,0,0,0.2,0.4,0.4,0,0.432807,0.932873
S02182,0,0,0.2,0.8,0,0,0.2,0,0.4,0.4,0,0.4418152,0.9324516
S02183,0,0,0.2,0.8,0,0.2,0.4,0.4,0,0,0,0.40467626,0.89520466
S02184,0,0,0.2,0.8,0,0.2,0,0.4,0,0.4,0,0.37159026,0.888283
S02185,0,0,0.2,0.8,0,0.2,0.4,0,0,0.4,0,0.55663157,0.9166836
S02186,0,0,0.2,0.8,0,0.2,0,0.4,0.4,0,0,0.3746234,0.9325002
S02187,0,0,0.2,0.8,0,0.2,0.4,0,0.4,0,0,0.52186334,0.9264937
S02188,0,0,0.2,0.8,0,0.2,0,0,0.4,0.4,0,0.4452833,0.9437126
S02189,0,0,0.2,0.8,0,0.4,0.2,0.4,0,0,0,0.40006176,0.90969783
S02190,0,0,0.2,0.8,0,0.4,0.4,0.2,0,0,0,0.5519915,0.9553788
S02191,0,0,0.2,0.8,0,0.4,0,0.4,0,0.2,0,0.38869357,0.9039851
S02192,0,0,0.2,0.8,0,0.4,0.4,0,0,0.2,0,0.5522862,0.94417846
S02193,0,0,0.2,0.8,0,0.4,0,0.2,0,0.4,0,0.4902336,0.9465409
S02194,0,0,0.2,0.8,0,0.4,0.2,0,0,0.4,0,0.49837118,0.9511861
S02195,0,0,0.2,0.8,0,0.4,0,0.4,0.2,0,0,0.39098337,0.9217628
S02196,0,0,0.2,0.8,0,0.4,0.4,0,0.2,0,0,0.5401525,0.95012045
S02197,0,0,0.2,0.8,0,0.4,0,0,0.2,0.4,0,0.48201138,0.9538349
S02198,0,0,0.2,0.8,0,0.4,0,0.2,0.4,0,0,0.4501399,0.9822654
S02199,0,0,0.2,0.8,0,0.4,0.2,0,0.4,0,0,0.46039778,0.98439175
S02200,0,0,0.2,0.8,0,0.4,0,0,0.4,0.2,0,0.45805904,0.97067857
S02201,0,0,0,0.8,0.2,0,0.2,0.6,0,0.2,0,0.3393155,0.8784731
S02202,0,0,0,0.8,0.2,0,0.6,0.2,0,0.2,0,0.5881272,0.9136074
S02203,0,0,0,0.8,0.2,0,0.2,0.6,0.2,0,0,0.3326215,0.903474
S02204,0,0,0,0.8,0.2,0,0.6,0.2,0.2,0,0,0.6013641,0.9114622
S02205,0,0,0,0.8,0.2,0,0,0.6,0.2,0.2,0,0.34233359,0.89584476
S02206,0,0,0,0.8,0.2,0,0.6,0,0.2,0.2,0,0.58434826,0.90392476
S02207,0,0,0,0.8,0.2,0,0.2,0.2,0.6,0,0,0.40163672,0.9615179
S02208,0,0,0,0.8,0.2,0,0,0.2,0.6,0.2,0,0.4095077,0.9506773
S02209,0,0,0,0.8,0.2,0,0.2,0,0.6,0.2,0,0.42019477,0.95130485
S02210,0,0,0,0.8,0.2,0.2,0.2,0.6,0,0,0,0.31928658,0.8787223
S02211,0,0,0,0.8,0.2,0.2,0.6,0.2,0,0,0,0.5944328,0.92773783
S02212,0,0,0,0.8,0.2,0.2,0,0.6,0,0.2,0,0.33057612,0.88503766
S02213,0,0,0,0.8,0.2,0.2,0.6,0,0,0.2,0,0.5747637,0.92102665
S02214,0,0,0,0.8,0.2,0.2,0,0.6,0.2,0,0,0.32190895,0.89654136
S02215,0,0,0,0.8,0.2,0.2,0.6,0,0.2,0,0,0.5829738,0.93001795
S02216,0,0,0,0.8,0.2,0.2,0,0.2,0.6,0,0,0.41383708,0.97241694
S02217,0,0,0,0.8,0.2,0.2,0.2,0,0.6,0,0,0.42575333,0.97822744
S02218,0,0,0,0.8,0.2,0.2,0,0,0.6,0.2,0,0.42593822,0.9621788
S02219,0,0,0,0.8,0.2,0.6,0.2,0.2,0,0,0,0.5178235,0.9867723
S02220,0,0,0,0.8,0.2,0.6,0,0.2,0,0.2,0,0.5063371,0.9806323
S02221,0,0,0,0.8,0.2,0.6,0.2,0,0,0.2,0,0.5133782,0.97029483
S02222,0,0,0,0.8,0.2,0.6,0,0.2,0.2,0,0,0.49454266,0.99486434
S02223,0,0,0,0.8,0.2,0.6,0.2,0,0.2,0,0,0.48491436,0.98980033
S02224,0,0,0,0.8,0.2,0.6,0,0,0.2,0.2,0,0.49247846,0.97793746
S02225,0,0,0,0.8,0.2,0,0.4,0.4,0,0.2,0,0.39546266,0.8822672
S02226,0,0,0,0.8,0.2,0,0.2,0.4,0,0.4,0,0.365183,0.88224673
S02227,0,0,0,0.8,0.2,0,0.4,0.2,0,0.4,0,0.55609804,0.9055642
S02228,0,0,0,0.8,0.2,0,0.4,0.4,0.2,0,0,0.40966898,0.8851452
S02229,0,0,0,0.8,0.2,0,0,0.4,0.2,0.4,0,0.3603069,0.8934828
S02230,0,0,0,0.8,0.2,0,0.4,0,0.2,0.4,0,0.5466779,0.9063712
S02231,0,0,0,0.8,0.2,0,0.2,0.4,0.4,0,0,0.3625065,0.9336817
S02232,0,0,0,0.8,0.2,0,0.4,0.2,0.4,0,0,0.51528823,0.91242915
S02233,0,0,0,0.8,0.2,0,0,0.4,0.4,0.2,0,0.36036548,0.9224991
S02234,0,0,0,0.8,0.2,0,0.4,0,0.4,0.2,0,0.52514803,0.9103528
S02235,0,0,0,0.8,0.2,0,0,0.2,0.4,0.4,0,0.43279958,0.93289506
S02236,0,0,0,0.8,0.2,0,0.2,0,0.4,0.4,0,0.44181776,0.9324599
S02237,0,0,0,0.8,0.2,0.2,0.4,0.4,0,0,0,0.4047079,0.89517856
S02238,0,0,0,0.8,0.2,0.2,0,0.4,0,0.4,0,0.37158367,0.88829076
S02239,0,0,0,0.8,0.2,0.2,0.4,0,0,0.4,0,0.5566635,0.91670096
S02240,0,0,0,0.8,0.2,0.2,0,0.4,0.4,0,0,0.3745623,0.93245524
S02241,0,0,0,0.8,0.2,0.2,0.4,0,0.4,0,0,0.5220029,0.926507
S02242,0,0,0,0.8,0.2,0.2,0,0,0.4,0.4,0,0.44529063,0.9437142
S02243,0,0,0,0.8,0.2,0.4,0.2,0.4,0,0,0,0.39999577,0.90972394
S02244,0,0,0,0.8,0.2,0.4,0.4,0.2,0,0,0,0.552138,0.9553719
S02245,0,0,0,0.8,0.2,0.4,0,0.4,0,0.2,0,0.38859534,0.9039957
S02246,0,0,0,0.8,0.2,0.4,0.4,0,0,0.2,0,0.5524591,0.94416755
S02247,0,0,0,0.8,0.2,0.4,0,0.2,0,0.4,0,0.49023354,0.9465365
S02248,0,0,0,0.8,0.2,0.4,0.2,0,0,0.4,0,0.49837723,0.95117503
S02249,0,0,0,0.8,0.2,0.4,0,0.4,0.2,0,0,0.3908881,0.921769
S02250,0,0,0,0.8,0.2,0.4,0.4,0,0.2,0,0,0.5402604,0.9500893
S02251,0,0,0,0.8,0.2,0.4,0,0,0.2,0.4,0,0.48202536,0.9538355
S02252,0,0,0,0.8,0.2,0.4,0,0.2,0.4,0,0,0.4501703,0.9823179
S02253,0,0,0,0.8,0.2,0.4,0.2,0,0.4,0,0,0.46041825,0.9844053
S02254,0,0,0,0.8,0.2,0.4,0,0,0.4,0.2,0,0.45810175,0.9707044
S02255,0.2,0.8,0,0,0,0,0.2,0.6,0.2,0,0,0.24774277,0.69393307
S02256,0.2,0.8,0,0,0,0,0.6,0.2,0.2,0,0,0.8364788,0.6901925
S02257,0.2,0.8,0,0,0,0,0.2,0.2,0.6,0,0,0.29792586,0.32964286
S02258,0.2,0.8,0,0,0,0.2,0.2,0.6,0,0,0,0.24230845,0.6859439
S02259,0.2,0.8,0,0,0,0.2,0.6,0.2,0,0,0,0.8509273,0.6707003
S02260,0.2,0.8,0,0,0,0.2,0,0.6,0.2,0,0,0.2337467,0.68373984
S02261,0.2,0.8,0,0,0,0.2,0.6,0,0.2,0,0,0.84298104,0.681535
S02262,0.2,0.8,0,0,0,0.2,0,0.2,0.6,0,0,0.27461842,0.3428491
S02263,0.2,0.8,0,0,0,0.2,0.2,0,0.6,0,0,0.3194372,0.31871217
S02264,0.2,0.8,0,0,0,0.6,0.2,0.2,0,0,0,0.83123004,0.31524214
S02265,0.2,0.8,0,0,0,0.6,0,0.2,0.2,0,0,0.8304254,0.31496182
S02266,0.2,0.8,0,0,0,0.6,0.2,0,0.2,0,0,0.83178616,0.31167302
S02267,0.2,0.8,0,0,0,0,0.4,0.4,0.2,0,0,0.44901517,0.5617682
S02268,0.2,0.8,0,0,0,0,0.2,0.4,0.4,0,0,0.33063006,0.48499265
S02269,0.2,0.8,0,0,0,0,0.4,0.2,0.4,0,0,0.41052452,0.46527874
S02270,0.2,0.8,0,0,0,0.2,0.4,0.4,0,0,0,0.51219565,0.56982
S02271,0.2,0.8,0,0,0,0.2,0,0.4,0.4,0,0,0.2412501,0.472601
S02272,0.2,0.8,0,0,0,0.2,0.4,0,0.4,0,0,0.44354373,0.4168241
S02273,0.2,0.8,0,0,0,0.4,0.2,0.4,0,0,0,0.56805485,0.54623854
S02274,0.2,0.8,0,0,0,0.4,0.4,0.2,0,0,0,0.8638555,0.5584806
S02275,0.2,0.8,0,0,0,0.4,0,0.4,0.2,0,0,0.60360116,0.44620544
S02276,0.2,0.8,0,0,0,0.4,0.4,0,0.2,0,0,0.8661725,0.5466904
S02277,0.2,0.8,0,0,0,0.4,0,0.2,0.4,0,0,0.60768723,0.4265609
S02278,0.2,0.8,0,0,0,0.4,0.2,0,0.4,0,0,0.62273705,0.42075336
S02279,0.2,0,0.8,0,0,0,0.2,0.6,0.2,0,0,0.16653985,0.6186748
S02280,0.2,0,0.8,0,0,0,0.6,0.2,0.2,0,0,0.7255284,0.7450411
S02281,0.2,0,0.8,0,0,0,0.2,0.2,0.6,0,0,0.26037538,0.27675465
S02282,0.2,0,0.8,0,0,0.2,0.2,0.6,0,0,0,0.17499886,0.6203936
S02283,0.2,0,0.8,0,0,0.2,0.6,0.2,0,0,0,0.74300987,0.73516095
S02284,0.2,0,0.8,0,0,0.2,0,0.6,0.2,0,0,0.17567633,0.61418676
S02285,0.2,0,0.8,0,0,0.2,0.6,0,0.2,0,0,0.73256713,0.7392949
S02286,0.2,0,0.8,0,0,0.2,0,0.2,0.6,0,0,0.24904405,0.2818352
S02287,0.2,0,0.8,0,0,0.2,0.2,0,0.6,0,0,0.26781183,0.26977444
S02288,0.2,0,0.8,0,0,0.6,0.2,0.2,0,0,0,0.73400235,0.38693297
S02289,0.2,0,0.8,0,0,0.6,0,0.2,0.2,0,0,0.7288903,0.37531883
S02290,0.2,0,0.8,0,0,0.6,0.2,0,0.2,0,0,0.7269685,0.3954874
S02291,0.2,0,0.8,0,0,0,0.4,0.4,0.2,0,0,0.40553495,0.59895355
S02292,0.2,0,0.8,0,0,0,0.2,0.4,0.4,0,0,0.3488835,0.53021556
S02293,0.2,0,0.8,0,0,0,0.4,0.2,0.4,0,0,0.41063,0.5162246
S02294,0.2,0,0.8,0,0,0.2,0.4,0.4,0,0,0,0.47148252,0.58457756
S02295,0.2,0,0.8,0,0,0.2,0,0.4,0.4,0,0,0.2514653,0.5063215
S02296,0.2,0,0.8,0,0,0.2,0.4,0,0.4,0,0,0.5027177,0.43539813
S02297,0.2,0,0.8,0,0,0.4,0.2,0.4,0,0,0,0.5538928,0.495935
S02298,0.2,0,0.8,0,0,0.4,0.4,0.2,0,0,0,0.7458371,0.4531554
S02299,0.2,0,0.8,0,0,0.4,0,0.4,0.2,0,0,0.54205126,0.47956836
S02300,0.2,0,0.8,0,0,0.4,0.4,0,0.2,0,0,0.73506075,0.4504738
S02301,0.2,0,0.8,0,0,0.4,0,0.2,0.4,0,0,0.59940916,0.36849627
S02302,0.2,0,0.8,0,0,0.4,0.2,0,0.4,0,0,0.61432135,0.3631586
S02303,0.2,0,0,0,0.8,0,0.2,0.6,0.2,0,0,0.2934247,0.586714
S02304,0.2,0,0,0,0.8,0,0.6,0.2,0.2,0,0,0.6024233,0.68651783
S02305,0.2,0,0,0,0.8,0,0.2,0.2,0.6,0,0,0.15893471,0.36613184
S02306,0.2,0,0,0,0.8,0.2,0.2,0.6,0,0,0,0.28505033,0.5948047
S02307,0.2,0,0,0,0.8,0.2,0.6,0.2,0,0,0,0.6010107,0.67510825
S02308,0.2,0,0,0,0.8,0.2,0,0.6,0.2,0,0,0.27472895,0.5862776
S02309,0.2,0,0,0,0.8,0.2,0.6,0,0.2,0,0,0.6113823,0.6811875
S02310,0.2,0,0,0,0.8,0.2,0,0.2,0.6,0,0,0.1594596,0.37838605
S02311,0.2,0,0,0,0.8,0.2,0.2,0,0.6,0,0,0.15263997,0.35876182
S02312,0.2,0,0,0,0.8,0.6,0.2,0.2,0,0,0,0.79538715,0.43147066
S02313,0.2,0,0,0,0.8,0.6,0,0.2,0.2,0,0,0.789386,0.42140073
S02314,0.2,0,0,0,0.8,0.6,0.2,0,0.2,0,0,0.8019152,0.44392952
S02315,0.2,0,0,0,0.8,0,0.4,0.4,0.2,0,0,0.44673973,0.64290047
S02316,0.2,0,0,0,0.8,0,0.2,0.4,0.4,0,0,0.29574147,0.5570307
S02317,0.2,0,0,0,0.8,0,0.4,0.2,0.4,0,0,0.46832418,0.51693016
S02318,0.2,0,0,0,0.8,0.2,0.4,0.4,0,0,0,0.45996317,0.64688444
S02319,0.2,0,0,0,0.8,0.2,0,0.4,0.4,0,0,0.28038934,0.5530519
S02320,0.2,0,0,0,0.8,0.2,0.4,0,0.4,0,0,0.48815364,0.49568105
S02321,0.2,0,0,0,0.8,0.4,0.2,0.4,0,0,0,0.6172474,0.5079501
S02322,0.2,0,0,0,0.8,0.4,0.4,0.2,0,0,0,0.7836326,0.5160533
S02323,0.2,0,0,0,0.8,0.4,0,0.4,0.2,0,0,0.54279804,0.43328452
S02324,0.2,0,0,0,0.8,0.4,0.4,0,0.2,0,0,0.78814447,0.4983215
S02325,0.2,0,0,0,0.8,0.4,0,0.2,0.4,0,0,0.543476,0.40829813
S02326,0.2,0,0,0,0.8,0.4,0.2,0,0.4,0,0,0.6735963,0.40176493
S02327,0.2,0,0,0.8,0,0,0.2,0.6,0,0.2,0,0.33977622,0.87552774
S02328,0.2,0,0,0.8,0,0,0.6,0.2,0,0.2,0,0.58795726,0.91223
S02329,0.2,0,0,0.8,0,0,0.2,0.6,0.2,0,0,0.33307883,0.9031797
S02330,0.2,0,0,0.8,0,0,0.6,0.2,0.2,0,0,0.60130453,0.9102641
S02331,0.2,0,0,0.8,0,0,0,0.6,0.2,0.2,0,0.34256527,0.89524174
S02332,0.2,0,0,0.8,0,0,0.6,0,0.2,0.2,0,0.5847226,0.90152526
S02333,0.2,0,0,0.8,0,0,0.2,0.2,0.6,0,0,0.40160307,0.96146685
S02334,0.2,0,0,0.8,0,0,0,0.2,0.6,0.2,0,0.4091992,0.95073014
S02335,0.2,0,0,0.8,0,0,0.2,0,0.6,0.2,0,0.4199456,0.9514493
S02336,0.2,0,0,0.8,0,0.2,0.2,0.6,0,0,0,0.3200113,0.87735516
S02337,0.2,0,0,0.8,0,0.2,0.6,0.2,0,0,0,0.5941939,0.92721766
S02338,0.2,0,0,0.8,0,0.2,0,0.6,0,0.2,0,0.3306456,0.8832063
S02339,0.2,0,0,0.8,0,0.2,0.6,0,0,0.2,0,0.5748405,0.9203528
S02340,0.2,0,0,0.8,0,0.2,0,0.6,0.2,0,0,0.32256606,0.89609796
S02341,0.2,0,0,0.8,0,0.2,0.6,0,0.2,0,0,0.5829559,0.9294541
S02342,0.2,0,0,0.8,0,0.2,0,0.2,0.6,0,0,0.4138658,0.9723774
