id,pred_avg_Pnma_uncorrected,pred_avg_Pbcm_uncorrected
S08246,0.492159219,0.488366095
S08247,0.496341452,0.496249475
S08248,0.509358776,0.49670915
S08249,0.508309834,0.500825285
S08250,0.503070965,0.49496116
S08251,0.453834979,0.457817185
S08252,0.469643192,0.479684565
S08253,0.484499824,0.484547215
S08254,0.499649738,0.49645091
S08255,0.495676781,0.481782575
S08256,0.490049657,0.47877063
S08257,0.48949097,0.47683693
S08258,0.524502827,0.4858106
S08259,0.543297272,0.51495925
S08260,0.535941745,0.508096815
S08261,0.536683234,0.51191868
S08262,0.576632087,0.5236682
S08263,0.474017009,0.47929185
S08264,0.465328455,0.46821749
S08265,0.465612945,0.469469325
S08266,0.482320055,0.4832829
S08267,0.476274692,0.474776535
S08268,0.479388072,0.47393646
S08269,0.49602947,0.50232421
S08270,0.48151881,0.48620205
S08271,0.485114231,0.47942475
S08272,0.527876288,0.486390125
S08273,0.512553056,0.5056202
S08274,0.505178954,0.496703105
S08275,0.502555833,0.493503155
S08276,0.571091595,0.51963658
S08277,0.465978367,0.474893105
S08278,0.46896564,0.47916437
S08279,0.475789976,0.481689985
S08280,0.478427026,0.488971965
S08281,0.460076144,0.46034421
S08282,0.465241859,0.467917035
S08283,0.469683925,0.46982907
S08284,0.476970804,0.479292675
S08285,0.458950661,0.458836035
S08286,0.463922836,0.467001365
S08287,0.46625313,0.464839445
S08288,0.475758794,0.477188965
S08289,0.465797773,0.48121698
S08290,0.468977875,0.48196398
S08291,0.475104804,0.484422475
S08292,0.477756113,0.491057485
S08293,0.46111728,0.461047845
S08294,0.465058524,0.473842865
S08295,0.470037928,0.47158136
S08296,0.478374854,0.485331655
S08297,0.463553674,0.478768415
S08298,0.468349944,0.484277915
S08299,0.47491548,0.48037925
S08300,0.477926644,0.49051645
S08301,0.459507748,0.45980264
S08302,0.462877187,0.469458425
S08303,0.466052682,0.461510895
S08304,0.47662021,0.47768015
S08305,0.457088236,0.464647695
S08306,0.462931354,0.469974995
S08307,0.464332254,0.46945956
S08308,0.476210381,0.483557625
S08309,0.457551494,0.446506575
S08310,0.460326631,0.46253477
S08311,0.463457032,0.46378864
S08312,0.474297197,0.47666776
S08313,0.477637036,0.47704318
S08314,0.480088993,0.47652976
S08315,0.481689935,0.4703589
S08316,0.476740575,0.4748437
S08317,0.478736968,0.475300805
S08318,0.474846544,0.47613293
S08319,0.478817004,0.475242975
S08320,0.478261812,0.47316785
S08321,0.479859189,0.48071263
S08322,0.478884026,0.476448015
S08323,0.481505968,0.478435675
S08324,0.482484237,0.47714274
S08325,0.476957218,0.475746785
S08326,0.475564046,0.474522545
S08327,0.476473715,0.48049344
S08328,0.480002967,0.479409995
S08329,0.477517031,0.476818125
S08330,0.482910569,0.475947855
S08331,0.479878723,0.47519687
S08332,0.473668718,0.46809502
S08333,0.479582657,0.48193885
S08334,0.474911312,0.468820465
S08335,0.479372714,0.48053676
S08336,0.47621348,0.471660075
S08337,0.480735027,0.4769913
S08338,0.476987704,0.475177585
S08339,0.479801921,0.468311845
S08340,0.478507943,0.47753228
S08341,0.477378252,0.478290465
S08342,0.477307782,0.47366561
S08343,0.477129312,0.47475235
S08344,0.478628032,0.47251038
S08345,0.474135458,0.467087815
S08346,0.47524029,0.47276416
S08347,0.475259393,0.467787415
S08348,0.47286682,0.470290885
S08349,0.476671996,0.46476844
S08350,0.473293758,0.46614006
S08351,0.475181134,0.46724154
S08352,0.47216047,0.46855145
S08353,0.475712234,0.47500888
S08354,0.475234099,0.46407377
S08355,0.474336292,0.470074085
S08356,0.47518031,0.46837974
S08357,0.473464896,0.468548415
S08358,0.475027188,0.46859038
S08359,0.47527542,0.46804609
S08360,0.474248451,0.47387819
S08361,0.466534004,0.47832752
S08362,0.469822602,0.489687455
S08363,0.474051888,0.488639915
S08364,0.477231958,0.491310255
S08365,0.460936749,0.46306228
S08366,0.465885691,0.46881313
S08367,0.468330114,0.46767394
S08368,0.477109845,0.47233767
S08369,0.464492535,0.47336792
S08370,0.468535524,0.485783975
S08371,0.473428147,0.48748344
S08372,0.478518814,0.496060745
S08373,0.457992058,0.46226427
S08374,0.461718209,0.46653135
S08375,0.466801378,0.4645849
S08376,0.475901787,0.470204785
S08377,0.457845238,0.46426426
S08378,0.463974335,0.471744535
S08379,0.467367353,0.4684152
S08380,0.475970099,0.48066913
S08381,0.457028792,0.460918975
S08382,0.462426961,0.46093911
S08383,0.462018461,0.45463764
S08384,0.474398248,0.476829065
S08385,0.478603378,0.48888327
S08386,0.485593921,0.491617425
S08387,0.488019013,0.49044724
S08388,0.473455192,0.485503525
S08389,0.481344944,0.493719115
S08390,0.473512126,0.486672475
S08391,0.476709532,0.48836018
S08392,0.478891561,0.4904197
S08393,0.485092588,0.492404865
S08394,0.482661012,0.48878877
S08395,0.487661951,0.4877605
S08396,0.492014793,0.493838135
S08397,0.481151198,0.49634041
S08398,0.485871113,0.497138335
S08399,0.490431122,0.50000843
S08400,0.490308487,0.4972671
S08401,0.465955356,0.46821973
S08402,0.472980674,0.47925758
S08403,0.472579189,0.47301878
S08404,0.466770962,0.46899175
S08405,0.471801463,0.47456107
S08406,0.467302435,0.46226525
S08407,0.471743374,0.468619555
S08408,0.464990653,0.46525656
S08409,0.472475838,0.472419925
S08410,0.473443561,0.47463015
S08411,0.472595258,0.46667792
S08412,0.473591606,0.47638246
S08413,0.478549988,0.484566615
S08414,0.483585735,0.483007535
S08415,0.476595903,0.48340601
S08416,0.479004503,0.48289173
S08417,0.463587886,0.455822795
S08418,0.470216501,0.47082379
S08419,0.468801724,0.46230027
S08420,0.46364107,0.466608945
S08421,0.469915461,0.470210325
S08422,0.463165198,0.45186963
S08423,0.47095486,0.46475729
S08424,0.461401775,0.46148665
S08425,0.470730309,0.473634285
S08426,0.468430888,0.457197085
S08427,0.469891503,0.46926344
S08428,0.468803989,0.467679305
S08429,0.480134223,0.48331313
S08430,0.482687874,0.48399865
S08431,0.480198179,0.4826206
S08432,0.480950619,0.470598695
S08433,0.500705285,0.48245926
S08434,0.503113092,0.48668644
S08435,0.502805481,0.48333357
S08436,0.503857308,0.48195045
S08437,0.49544585,0.484458975
S08438,0.498771868,0.484355585
S08439,0.497970126,0.48224147
S08440,0.496840454,0.47977261
S08441,0.500028389,0.4864731
S08442,0.500000825,0.48018195
S08443,0.502856908,0.486121175
S08444,0.503343365,0.48511462
S08445,0.50115849,0.48702071
S08446,0.500118879,0.488014995
S08447,0.504746212,0.48570551
S08448,0.504987003,0.48675299
S08449,0.496783817,0.48036714
S08450,0.496561952,0.481462495
S08451,0.499583796,0.4806375
S08452,0.498585967,0.4836092
S08453,0.494648863,0.474460275
S08454,0.496867526,0.47786216
S08455,0.495700296,0.481133565
S08456,0.494321182,0.4771362
S08457,0.491584096,0.47660356
S08458,0.496592106,0.477425305
S08459,0.492920922,0.476418285
S08460,0.493014048,0.47223995
S08461,0.495781101,0.47751324
S08462,0.492441191,0.47652954
S08463,0.495644726,0.48162107
S08464,0.493453028,0.478830285
S08465,0.491728281,0.476375175
S08466,0.494642349,0.473813815
S08467,0.493411349,0.483079315
S08468,0.49455974,0.483234835
S08469,0.493562006,0.47711685
S08470,0.494500189,0.47574389
S08471,0.492512786,0.47694321
S08472,0.492718396,0.481794435
S08473,0.493759456,0.47308373
S08474,0.498591078,0.48166652
S08475,0.493348535,0.47353582
S08476,0.494004205,0.478642415
S08477,0.491563744,0.47107806
S08478,0.496565213,0.478457735
S08479,0.493246391,0.47768991
S08480,0.49314636,0.4698486
S08481,0.497509206,0.47874656
S08482,0.492097493,0.47414373
S08483,0.495848502,0.483328475
S08484,0.492906414,0.47470928
S08485,0.493164267,0.47882308
S08486,0.493447641,0.477864805
S08487,0.495309674,0.47942964
S08488,0.493767284,0.484551565
S08489,0.492983794,0.47442994
S08490,0.49327109,0.481658825
S08491,0.492056839,0.477419895
S08492,0.494155691,0.47868832
S08493,0.510215453,0.505735
S08494,0.510791163,0.5047799
S08495,0.511569276,0.503177135
S08496,0.509254926,0.50231257
S08497,0.50756857,0.50108895
S08498,0.507063314,0.49622683
S08499,0.506254677,0.498668045
S08500,0.510881553,0.506896175
S08501,0.511407661,0.50703884
S08502,0.507045129,0.499378995
S08503,0.510151275,0.4990439
S08504,0.509826673,0.50397709
S08505,0.512024166,0.505822165
S08506,0.510500602,0.50338666
S08507,0.513983642,0.5094985
S08508,0.514938134,0.50925265
S08509,0.508529939,0.50146906
S08510,0.509909549,0.502514685
S08511,0.510647111,0.49803418
S08512,0.506459357,0.49923381
S08513,0.507571408,0.495827285
S08514,0.506526669,0.50170591
S08515,0.507697393,0.501073375
S08516,0.508879591,0.499077635
S08517,0.509500643,0.4975325
S08518,0.506408126,0.49426508
S08519,0.508921701,0.501542365
S08520,0.508244571,0.493900535
S08521,0.51125442,0.506180025
S08522,0.511415593,0.50491929
S08523,0.513564839,0.506213435
S08524,0.513363238,0.5053773
S08525,0.506640874,0.492207915
S08526,0.505229311,0.488369465
S08527,0.503513264,0.489111735
S08528,0.505770116,0.493730755
S08529,0.506021258,0.501694265
S08530,0.504681857,0.488785865
S08531,0.50470629,0.4901495
S08532,0.50481606,0.49715405
S08533,0.505330423,0.49662814
S08534,0.504414124,0.48838378
S08535,0.504235928,0.49518916
S08536,0.503939327,0.49368331
S08537,0.510002673,0.50305014
S08538,0.509148439,0.502088115
S08539,0.510176556,0.501066875
S08540,0.510840229,0.495065045
S08541,0.542719522,0.50894833
S08542,0.541660187,0.51473522
S08543,0.547865034,0.5192081
S08544,0.542281794,0.51195855
S08545,0.533744298,0.51190981
S08546,0.535272743,0.513920625
S08547,0.538822673,0.5139643
S08548,0.533926892,0.50688417
S08549,0.533711719,0.51164908
S08550,0.53868816,0.51237765
S08551,0.541723589,0.51558755
S08552,0.54360866,0.516269535
S08553,0.545748865,0.51620652
S08554,0.533256925,0.509355575
S08555,0.538577218,0.5129526
S08556,0.539709494,0.510365525
S08557,0.536208801,0.5153792
S08558,0.534216628,0.51482329
S08559,0.538781978,0.518372775
S08560,0.539490132,0.51703395
S08561,0.533225845,0.507804305
S08562,0.533483184,0.509484525
S08563,0.535305254,0.5085827
S08564,0.530224336,0.50502536
S08565,0.532012026,0.50692685
S08566,0.531851885,0.50489565
S08567,0.533510757,0.507241825
S08568,0.529281982,0.50506458
S08569,0.531513867,0.50710693
S08570,0.530233987,0.50486127
S08571,0.532759381,0.51032208
S08572,0.533289923,0.508685925
S08573,0.534620822,0.5159556
S08574,0.527638755,0.507652025
S08575,0.52906833,0.504621195
S08576,0.53021461,0.50789976
S08577,0.530992931,0.5061996
S08578,0.532365555,0.50762967
S08579,0.532693789,0.51121257
S08580,0.531906684,0.5113857
S08581,0.535326291,0.50213454
S08582,0.535246029,0.50093033
S08583,0.534975265,0.509487775
S08584,0.530945242,0.505445725
S08585,0.530873753,0.505930705
S08586,0.531358427,0.502584605
S08587,0.534008156,0.508787525
S08588,0.530475889,0.501818085
S08589,0.530454589,0.508540875
S08590,0.530117651,0.51000707
S08591,0.53186356,0.507899745
S08592,0.533954458,0.506561075
S08593,0.533134346,0.5089952
S08594,0.52789992,0.49973704
S08595,0.528981427,0.502310365
S08596,0.529739431,0.510439035
S08597,0.531983055,0.504443615
S08598,0.531197544,0.510247675
S08599,0.533527017,0.512238625
S08600,0.532750733,0.50952583
S08601,0.463517555,0.46567902
S08602,0.467497418,0.47331398
S08603,0.472856481,0.474596885
S08604,0.478330766,0.4826909
S08605,0.461060617,0.46443327
S08606,0.467376993,0.473584515
S08607,0.470666905,0.473328905
S08608,0.476965058,0.48209673
S08609,0.459778617,0.4599915
S08610,0.46439445,0.46711381
S08611,0.46696228,0.46617546
S08612,0.47654898,0.48093234
S08613,0.463473341,0.47526519
S08614,0.468200173,0.47521576
S08615,0.47119698,0.470328125
S08616,0.479045811,0.49164731
S08617,0.459175124,0.469589755
S08618,0.467574985,0.479064285
S08619,0.4703335,0.48009436
S08620,0.478238184,0.488270935
S08621,0.458849111,0.461974535
S08622,0.463533847,0.45796992
S08623,0.463076725,0.46125187
S08624,0.475643572,0.47773835
S08625,0.467573232,0.480939635
S08626,0.470608427,0.480830935
S08627,0.48208221,0.48806031
S08628,0.46449327,0.47501837
S08629,0.468638857,0.479598435
S08630,0.462649917,0.47915459
S08631,0.466666316,0.479298965
S08632,0.466834146,0.466355245
S08633,0.472035658,0.480210635
S08634,0.479116097,0.483882635
S08635,0.481308897,0.479959475
S08636,0.486374469,0.48814261
S08637,0.482847583,0.49329032
S08638,0.485193565,0.49676196
S08639,0.48541031,0.488876625
S08640,0.487135446,0.49007336
S08641,0.462167771,0.469263095
S08642,0.469026748,0.472812575
S08643,0.477228454,0.483125635
S08644,0.462307775,0.469529645
S08645,0.467043814,0.47681515
S08646,0.461439775,0.471512185
S08647,0.468052388,0.47303015
S08648,0.46351502,0.47036083
S08649,0.468425566,0.47847669
S08650,0.476637114,0.47699221
S08651,0.47811026,0.47785039
S08652,0.480618707,0.48015471
S08653,0.480987426,0.489366975
S08654,0.480189256,0.48435325
S08655,0.480927995,0.48815292
S08656,0.483655577,0.494684015
S08657,0.46799337,0.475781815
S08658,0.470852604,0.484555875
S08659,0.481837357,0.488278735
S08660,0.463970069,0.47479503
S08661,0.466936918,0.479403465
S08662,0.463431449,0.47013555
S08663,0.467348181,0.483883035
S08664,0.467416081,0.465837175
S08665,0.470926811,0.48241778
S08666,0.478009047,0.48608114
S08667,0.481212229,0.4842258
S08668,0.485610312,0.483085125
S08669,0.481834619,0.483659415
S08670,0.486094942,0.49432276
S08671,0.486468369,0.492956175
S08672,0.48823105,0.496189885
S08673,0.458589491,0.46236431
S08674,0.465426442,0.467967345
S08675,0.473572293,0.473762275
S08676,0.460606781,0.465367685
S08677,0.466438324,0.473362225
S08678,0.458693619,0.46016544
S08679,0.466856781,0.47398791
S08680,0.458829003,0.46242732
S08681,0.466925322,0.468850225
S08682,0.472354915,0.469843255
S08683,0.472259037,0.473071985
S08684,0.473946694,0.47459602
S08685,0.478664582,0.46825382
S08686,0.476966952,0.46916209
S08687,0.477602138,0.47992678
S08688,0.479890061,0.47999957
S08689,0.461886263,0.465743625
S08690,0.468893128,0.46712485
S08691,0.476050441,0.47472268
S08692,0.461295143,0.471470745
S08693,0.467000798,0.47493599
S08694,0.46268928,0.469776395
S08695,0.465689769,0.475120395
S08696,0.461912942,0.4658812
S08697,0.469637259,0.474737345
S08698,0.475055863,0.469483015
S08699,0.476685195,0.47446665
S08700,0.47654012,0.47247761
S08701,0.483054346,0.485963525
S08702,0.483278233,0.48579565
S08703,0.484064927,0.488573725
S08704,0.485474696,0.4842087
S08705,0.457691313,0.462824865
S08706,0.465037842,0.462231665
S08707,0.47028729,0.46936759
S08708,0.459598975,0.460075545
S08709,0.465188027,0.46885335
S08710,0.457138123,0.45783257
S08711,0.465860994,0.466065675
S08712,0.458753262,0.46698539
S08713,0.465825447,0.46804561
S08714,0.470027574,0.4692152
S08715,0.470407365,0.47403038
S08716,0.471376664,0.46853735
S08717,0.480330811,0.4773003
S08718,0.482686246,0.4789889
S08719,0.480088397,0.477346955
S08720,0.479567781,0.474951285
S08721,0.462283037,0.47449057
S08722,0.467511641,0.48261842
S08723,0.47297137,0.48004524
S08724,0.479643439,0.479410765
S08725,0.461243232,0.46101968
S08726,0.467148905,0.46709044
S08727,0.469827112,0.471366435
S08728,0.47566083,0.49088025
S08729,0.457518195,0.462070805
S08730,0.463197738,0.464983185
S08731,0.46375513,0.45220557
S08732,0.475866791,0.4687258
S08733,0.484154124,0.47945122
S08734,0.487358496,0.48521422
S08735,0.502819231,0.490564255
S08736,0.480256365,0.48282397
S08737,0.482662058,0.487497045
S08738,0.479332758,0.48227151
S08739,0.480698637,0.48558866
S08740,0.483683198,0.480969535
S08741,0.487280674,0.486375415
S08742,0.496816813,0.489732145
S08743,0.501165757,0.489613015
S08744,0.504305238,0.491781735
S08745,0.497850861,0.50279462
S08746,0.499212741,0.5032622
S08747,0.503615872,0.50212896
S08748,0.502328865,0.50336702
S08749,0.474406422,0.4714223
S08750,0.480486085,0.475836485
S08751,0.488210244,0.48061101
S08752,0.475390735,0.46627386
S08753,0.480456655,0.481010835
S08754,0.472062335,0.46639763
S08755,0.481875529,0.474720105
S08756,0.473869697,0.47085062
S08757,0.481806371,0.47719898
S08758,0.48905584,0.47736995
S08759,0.486804327,0.48112607
S08760,0.489305887,0.479492725
S08761,0.492948128,0.48577211
S08762,0.492295506,0.490430225
S08763,0.493581279,0.49044425
S08764,0.494285423,0.48812604
S08765,0.473773356,0.465339945
S08766,0.480909239,0.479361075
S08767,0.485516704,0.473220675
S08768,0.472780301,0.46130158
S08769,0.479853795,0.47851155
S08770,0.47179475,0.467194675
S08771,0.478815396,0.471322525
S08772,0.471400257,0.46702279
S08773,0.481524549,0.47654936
S08774,0.484169979,0.479737075
S08775,0.486600052,0.477684085
S08776,0.4859261,0.47769791
S08777,0.4946793,0.48848443
S08778,0.496213663,0.48926193
S08779,0.496169064,0.490753935
S08780,0.496249054,0.490731165
S08781,0.49246821,0.497350085
S08782,0.483183462,0.48912619
S08783,0.491589196,0.49558778
S08784,0.488918778,0.494778395
S08785,0.477821104,0.48715437
S08786,0.489680538,0.4969426
S08787,0.479480986,0.486273645
S08788,0.493908462,0.492489915
S08789,0.482255528,0.48788895
S08790,0.488529328,0.493324015
S08791,0.494357097,0.49381637
S08792,0.49341125,0.494218395
S08793,0.49112745,0.49251478
S08794,0.489544801,0.497210805
S08795,0.494593808,0.498980675
S08796,0.494896903,0.50332617
S08797,0.487733147,0.48531535
S08798,0.477362069,0.48399663
S08799,0.488174657,0.4916679
S08800,0.486817572,0.4875028
S08801,0.475631277,0.4823691
S08802,0.484520411,0.48788091
S08803,0.476537653,0.47341344
S08804,0.487378386,0.491661265
S08805,0.478443556,0.48052764
S08806,0.48682272,0.48781698
S08807,0.487704282,0.487398565
S08808,0.486958941,0.49183659
S08809,0.493478199,0.495430635
S08810,0.49255751,0.490359055
S08811,0.496576423,0.49716754
S08812,0.495010897,0.49691458
S08813,0.493397679,0.49226226
S08814,0.482349961,0.48861183
S08815,0.493837418,0.49730599
S08816,0.488076374,0.49746993
